DESCRICAO_EVENTO,CASE_ID,DATA_HORA_EVENTO,RESPONSAVEL_EVENTO,_PROCESSING_TIMESTAMP
04.00 - Confirmação de pagamento,26019,2021-05-01 15:55:45,Erica Diaz,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,25948,2021-06-07 12:41:25,Heather Baker,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,25957,2021-05-30 12:12:18,Scott Watts,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,26129,2021-06-05 13:54:18,Scott Watts,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,4769,2021-04-18 17:09:46,Elizabeth Booker,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,8015,2021-04-24 08:54:37,Scott Watts,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,8000,2021-04-21 12:08:55,Cynthia Smith,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,1272,2021-05-08 08:47:29,Teresa Aguilar,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,14548,2021-05-08 08:47:45,Teresa Aguilar,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,8369,2021-04-25 08:38:50,Teresa Aguilar,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,8255,2021-04-26 14:53:21,Elizabeth Booker,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,14869,2021-05-08 08:47:35,Teresa Aguilar,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,6534,2021-04-25 09:43:58,Elizabeth Booker,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,14700,2021-04-26 15:11:30,Cynthia Smith,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,14236,2021-05-11 16:45:19,Robin Williams,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,14241,2021-04-26 15:12:07,Cynthia Smith,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,14294,2021-04-24 09:33:11,Teresa Aguilar,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,15490,2021-04-19 12:27:12,Teresa Aguilar,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,15353,2021-07-06 10:21:24,Elizabeth Booker,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,15363,2021-05-16 16:15:00,Teresa Aguilar,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,15688,2021-05-06 09:56:55,Cynthia Smith,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,15584,2021-05-06 13:35:25,Teresa Aguilar,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,15585,2021-05-11 09:00:02,Robin Williams,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,15059,2021-04-19 09:25:06,Heather Baker,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,8373,2021-04-20 09:57:25,Teresa Aguilar,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,15074,2021-04-13 09:01:22,Elizabeth Booker,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,15119,2021-04-10 11:42:14,Connor Nelson,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,15087,2021-05-05 12:01:55,Heather Baker,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,15002,2021-04-13 09:04:42,Elizabeth Booker,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,15175,2021-04-10 09:36:08,Heather Baker,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,15210,2021-04-10 09:46:23,Scott Watts,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,15205,2021-04-10 09:01:35,Heather Baker,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,12945,2021-04-10 11:59:55,Scott Watts,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,12816,2021-05-06 09:56:54,Cynthia Smith,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,12855,2021-04-10 13:39:36,Scott Watts,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,13130,2021-04-12 13:20:00,Scott Watts,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,13186,2021-04-11 10:11:43,Scott Watts,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,13028,2021-04-11 12:07:07,Robin Williams,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,13003,2021-04-12 14:08:51,Scott Watts,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,12429,2021-04-19 12:26:38,Teresa Aguilar,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,13199,2021-04-13 11:14:43,Heather Baker,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,13800,2021-04-13 11:28:57,Connor Nelson,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,13802,2021-04-13 11:28:57,Connor Nelson,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,13714,2021-04-13 17:05:47,Heather Baker,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,13729,2021-04-13 15:25:36,Heather Baker,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,13731,2021-04-14 09:54:10,Heather Baker,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,1104,2021-05-06 00:24:32,Heather Baker,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,1104,2021-05-06 00:30:54,Larry Schmidt,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,1104,2021-05-06 10:21:16,Cynthia Smith,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,13373,2021-04-14 11:49:49,Elizabeth Booker,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,13227,2021-04-14 09:52:52,Heather Baker,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,13301,2021-05-06 10:34:51,Cynthia Smith,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,13303,2021-05-06 10:34:51,Cynthia Smith,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,13445,2021-05-04 09:26:22,Teresa Aguilar,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,18254,2021-04-19 12:26:45,Teresa Aguilar,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,18316,2021-04-17 16:18:09,Teresa Aguilar,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,18147,2021-05-06 10:24:55,Cynthia Smith,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,17618,2021-04-18 10:30:10,Cynthia Smith,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,17673,2021-04-18 09:44:55,Heather Baker,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,17487,2021-04-19 12:06:37,Robin Williams,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,18781,2021-04-18 11:44:54,Elizabeth Booker,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,19095,2021-04-19 09:26:32,Heather Baker,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,19182,2021-04-19 10:00:48,Teresa Aguilar,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,19183,2021-04-19 10:00:25,Heather Baker,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,18468,2021-04-19 09:19:46,Elizabeth Booker,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,18677,2021-05-06 09:43:57,Cynthia Smith,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,18686,2021-04-20 12:42:35,Robin Williams,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,18597,2021-05-06 09:05:17,Heather Baker,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,18649,2021-04-20 09:57:16,Teresa Aguilar,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,16311,2021-04-24 09:16:39,Teresa Aguilar,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,16359,2021-04-20 09:57:03,Teresa Aguilar,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,16239,2021-04-21 12:07:12,Scott Watts,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,16295,2021-04-20 11:49:21,Scott Watts,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,16414,2021-04-21 11:05:18,Teresa Aguilar,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,15909,2021-05-06 13:36:08,Teresa Aguilar,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,15932,2021-04-20 16:30:47,Heather Baker,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,15837,2021-04-21 12:10:10,Cynthia Smith,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,16146,2021-04-24 21:09:42,Teresa Aguilar,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,17104,2021-04-24 09:16:32,Teresa Aguilar,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,17107,2021-04-24 09:33:41,Teresa Aguilar,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,17060,2021-04-24 09:03:58,Cynthia Smith,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,17068,2021-05-08 12:11:06,Cynthia Smith,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,17393,2021-04-25 11:42:32,Heather Baker,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,17304,2021-04-26 15:49:31,Teresa Aguilar,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,17332,2021-05-02 11:35:16,Connor Nelson,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,17346,2021-04-24 12:05:04,Teresa Aguilar,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,16660,2021-04-25 08:38:08,Teresa Aguilar,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,16688,2021-04-25 11:42:15,Heather Baker,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,16992,2021-04-24 16:24:09,Heather Baker,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,9218,2021-05-04 09:35:13,Scott Watts,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,9242,2021-04-24 18:42:19,Cynthia Smith,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,9288,2021-05-08 10:48:19,Cynthia Smith,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,8925,2021-04-25 11:41:58,Heather Baker,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,9665,2021-04-25 09:09:56,Teresa Aguilar,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,9698,2021-04-25 13:41:10,Teresa Aguilar,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,9874,2021-04-25 11:16:56,Connor Nelson,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,9433,2021-04-25 19:44:22,Teresa Aguilar,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,9595,2021-04-25 18:41:07,Robin Williams,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,8601,2021-05-06 13:34:00,Teresa Aguilar,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,8697,2021-05-06 12:12:36,Teresa Aguilar,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,11175,2021-05-06 13:35:22,Teresa Aguilar,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,11337,2021-05-08 09:24:11,Connor Nelson,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,12282,2021-05-04 12:16:45,Teresa Aguilar,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,12225,2021-05-06 10:30:31,Cynthia Smith,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,11881,2021-05-06 10:51:29,Heather Baker,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,11997,2021-05-03 12:05:08,Connor Nelson,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,12010,2021-05-06 12:05:01,Teresa Aguilar,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,10213,2021-05-06 13:35:09,Teresa Aguilar,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,10008,2021-05-08 11:52:51,Scott Watts,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,10965,2021-05-05 11:07:41,Teresa Aguilar,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,10940,2021-05-05 11:51:34,Heather Baker,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,11082,2021-05-04 21:09:46,Cynthia Smith,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,11094,2021-05-04 10:18:07,Heather Baker,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,11097,2021-05-16 18:35:52,Heather Baker,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,11014,2021-05-16 16:17:59,Teresa Aguilar,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,10591,2021-05-04 21:09:49,Cynthia Smith,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,10544,2021-05-04 09:26:13,Teresa Aguilar,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,10580,2021-05-04 09:26:12,Teresa Aguilar,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,10662,2021-05-06 10:24:42,Cynthia Smith,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,10796,2021-05-08 10:22:23,Robin Williams,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,10698,2021-05-08 09:24:07,Connor Nelson,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,10518,2021-05-11 08:44:55,Robin Williams,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,10364,2021-05-05 09:05:21,Cynthia Smith,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,10294,2021-05-06 10:28:48,Cynthia Smith,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,11934,2021-05-06 10:34:54,Cynthia Smith,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,11955,2021-05-05 12:02:16,Heather Baker,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,11773,2021-05-06 11:59:11,Robin Williams,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,12252,2021-05-06 12:31:53,Robin Williams,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,12131,2021-05-06 09:43:43,Cynthia Smith,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,11393,2021-05-11 12:00:38,Scott Watts,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,8629,2021-05-11 11:45:12,Elizabeth Booker,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,9055,2021-05-29 09:21:37,Scott Watts,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,9175,2021-05-30 09:00:54,Cynthia Smith,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,9234,2021-05-23 12:19:29,Robin Williams,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,5400,2021-05-25 10:08:15,Elizabeth Booker,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,29503,2021-05-25 11:03:08,Elizabeth Booker,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,8163,2021-05-19 09:11:21,Cynthia Smith,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,40671,2021-05-19 10:43:03,Connor Nelson,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,29205,2021-05-22 16:02:56,Elizabeth Booker,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,8160,2021-05-23 10:06:02,Cynthia Smith,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,8151,2021-05-23 10:05:34,Cynthia Smith,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,29059,2021-05-30 15:08:19,Robin Williams,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,29241,2021-05-30 15:47:24,Elizabeth Booker,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,30521,2021-05-30 10:17:29,Scott Watts,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,30456,2021-05-25 13:22:03,Scott Watts,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,30614,2021-05-29 11:02:20,Teresa Aguilar,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,30101,2021-06-13 17:43:36,Teresa Aguilar,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,30211,2021-06-02 10:35:52,Cynthia Smith,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,27987,2021-05-30 16:53:07,Teresa Aguilar,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,27260,2021-06-02 10:35:48,Cynthia Smith,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,6164,2021-06-02 10:00:11,Connor Nelson,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,27278,2021-06-01 16:24:23,Heather Baker,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,27242,2021-06-06 11:02:56,Connor Nelson,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,27561,2021-06-02 09:11:16,Cynthia Smith,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,27600,2021-06-23 11:51:20,Cynthia Smith,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,28669,2021-06-02 16:25:16,Robin Williams,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,28675,2021-06-02 16:39:25,Teresa Aguilar,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,28631,2021-06-02 18:38:26,Connor Nelson,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,28896,2021-07-03 19:09:32,Heather Baker,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,28974,2021-06-05 11:22:45,Connor Nelson,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,28944,2021-06-05 11:55:32,Heather Baker,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,28853,2021-06-06 08:39:49,Heather Baker,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,28206,2021-06-15 17:27:02,Teresa Aguilar,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,28308,2021-06-20 11:14:42,Cynthia Smith,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,28297,2021-06-06 08:58:10,Heather Baker,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,28475,2021-06-15 17:28:08,Teresa Aguilar,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,33109,2021-07-19 16:13:25,Scott Watts,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,33106,2021-06-13 11:58:28,Connor Nelson,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,33352,2021-06-13 08:04:26,Elizabeth Booker,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,32643,2021-06-13 16:27:12,Heather Baker,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,32858,2021-06-15 12:00:39,Teresa Aguilar,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,32834,2021-06-22 18:12:27,Elizabeth Booker,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,32890,2021-06-23 10:14:21,Heather Baker,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,33473,2021-06-21 09:59:56,Cynthia Smith,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,33629,2021-06-15 10:13:18,Scott Watts,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,33617,2021-06-22 18:09:08,Elizabeth Booker,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,33618,2021-06-15 12:48:23,Cynthia Smith,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,31418,2021-06-16 11:42:25,Scott Watts,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,5518,2021-07-27 08:38:02,Cynthia Smith,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,31474,2021-06-22 15:40:02,Heather Baker,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,31319,2021-06-16 09:39:39,Teresa Aguilar,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,31380,2021-06-30 10:51:21,Robin Williams,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,5544,2021-07-28 16:01:35,Robin Williams,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,31019,2021-07-19 10:04:13,Teresa Aguilar,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,30867,2021-06-22 18:09:05,Elizabeth Booker,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,1166,2021-06-21 09:04:42,Teresa Aguilar,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,1166,2021-06-21 16:07:50,Larry Schmidt,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,1166,2021-06-21 17:30:37,Teresa Aguilar,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,31275,2021-06-21 09:34:05,Teresa Aguilar,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,32513,2021-06-22 11:23:49,Cynthia Smith,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,32500,2021-06-30 09:43:09,Heather Baker,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,31855,2021-06-23 14:46:01,Scott Watts,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,31733,2021-06-27 09:56:03,Heather Baker,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,31829,2021-06-23 13:12:51,Connor Nelson,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,31969,2021-06-26 11:17:43,Cynthia Smith,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,21830,2021-06-27 08:55:14,Teresa Aguilar,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,21834,2021-06-26 20:19:28,Elizabeth Booker,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,21715,2021-06-27 09:37:48,Scott Watts,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,21437,2021-06-29 11:56:00,Heather Baker,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,21227,2021-06-29 11:47:59,Heather Baker,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,21477,2021-06-30 09:53:15,Elizabeth Booker,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,21468,2021-07-04 11:38:05,Scott Watts,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,9,2021-07-03 15:26:12,Cynthia Smith,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,5989,2021-07-21 11:55:32,Scott Watts,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,22903,2021-07-03 16:51:25,Teresa Aguilar,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,22913,2021-07-03 10:56:44,Scott Watts,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,22345,2021-07-06 08:53:49,Scott Watts,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,5851,2021-07-12 11:36:51,Heather Baker,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,22206,2021-07-11 10:17:57,Cynthia Smith,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,19835,2021-07-25 16:31:19,Teresa Aguilar,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,19840,2021-07-19 10:43:45,Scott Watts,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,2003,2021-08-02 09:44:09,Cynthia Smith,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,19794,2021-07-17 09:31:41,Teresa Aguilar,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,20108,2021-07-17 12:15:40,Elizabeth Booker,2022-11-22 00:02:07.666219
